Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right
1561715944,2024/04/08,837.0,979.0,851.0,986.0,822.0,971.0,-0.00654,0.26335,-0.96468,-0.15097,0.26137,-0.95336,3.913,3.744
1561732598,2024/04/08,860.0,986.0,866.0,994.0,853.0,978.0,-0.00158,0.26582,-0.96402,-0.14086,0.26385,-0.95422,3.942,3.799
1561749253,2024/04/08,864.0,990.0,863.0,996.0,864.0,985.0,-0.00237,0.26654,-0.96382,-0.13708,0.2664,-0.95407,3.957,3.876
1561765908,2024/04/08,864.0,991.0,868.0,995.0,860.0,986.0,-0.00067,0.2665,-0.96383,-0.13792,0.26683,-0.95382,3.956,3.895
1561782562,2024/04/08,864.0,987.0,866.0,993.0,862.0,982.0,-0.00105,0.26582,-0.96402,-0.13715,0.2655,-0.9543,3.972,3.915
1561799217,2024/04/08,865.0,988.0,863.0,998.0,866.0,979.0,-0.00172,0.26737,-0.96359,-0.13573,0.26488,-0.95468,3.994,3.943
1561815872,2024/04/08,863.0,985.0,863.0,985.0,864.0,984.0,-0.00173,0.26345,-0.96467,-0.13635,0.26654,-0.95413,4.014,3.964
1561832525,2024/04/08,864.0,981.0,863.0,982.0,865.0,980.0,-0.00164,0.26273,-0.96487,-0.13617,0.26541,-0.95447,4.023,3.988
1561849180,2024/04/08,855.0,979.0,861.0,985.0,849.0,973.0,-0.00232,0.26383,-0.96457,-0.14161,0.26348,-0.95421,4.036,4.043
1561865835,2024/04/08,853.0,979.0,860.0,986.0,847.0,971.0,-0.00291,0.26395,-0.96453,-0.14243,0.26283,-0.95427,4.065,4.072
1561882489,2024/04/08,858.0,975.0,856.0,983.0,860.0,968.0,-0.0047,0.26284,-0.96483,-0.1386,0.26155,-0.95519,4.08,4.065
1561899144,2024/04/08,855.0,979.0,853.0,990.0,856.0,969.0,-0.00574,0.26501,-0.96423,-0.14008,0.26177,-0.95491,4.087,4.089
1561915799,2024/04/08,847.0,984.0,849.0,999.0,846.0,968.0,-0.00739,0.26816,-0.96335,-0.14392,0.26156,-0.9544,4.104,4.107
1561932452,2024/04/08,851.0,984.0,847.0,999.0,855.0,968.0,-0.00849,0.26837,-0.96328,-0.14127,0.2619,-0.9547,4.124,4.124
1561949107,2024/04/08,864.0,985.0,860.0,1003.0,869.0,967.0,-0.00471,0.26975,-0.96292,-0.13705,0.26169,-0.95537,4.138,4.111
1561965762,2024/04/08,926.0,982.0,913.0,995.0,939.0,968.0,0.01267,0.26762,-0.96344,-0.11456,0.26283,-0.95802,4.144,4.111
1561982416,2024/04/08,978.0,970.0,967.0,977.0,988.0,963.0,0.03052,0.26201,-0.96458,-0.09884,0.26168,-0.96008,4.15,4.118
1561999069,2024/04/08,995.0,968.0,987.0,978.0,1004.0,958.0,0.03703,0.26195,-0.96437,-0.09363,0.26004,-0.96105,4.167,4.131
1562015724,2024/04/08,992.0,968.0,980.0,977.0,1003.0,959.0,0.0348,0.26171,-0.96452,-0.09401,0.26004,-0.96101,4.169,4.149
1562032379,2024/04/08,985.0,968.0,974.0,978.0,996.0,959.0,0.03265,0.26179,-0.96457,-0.09631,0.25997,-0.9608,4.166,4.143
1562049033,2024/04/08,986.0,965.0,971.0,973.0,1001.0,958.0,0.03173,0.26026,-0.96502,-0.09473,0.25975,-0.96102,4.176,4.149
1562065687,2024/04/08,980.0,963.0,969.0,972.0,991.0,954.0,0.03132,0.25994,-0.96512,-0.09778,0.25844,-0.96107,4.179,4.169
1562082342,2024/04/08,972.0,977.0,975.0,980.0,970.0,974.0,0.03334,0.26256,-0.96434,-0.10446,0.26437,-0.95875,4.179,4.169
1562098996,2024/04/08,973.0,980.0,974.0,983.0,971.0,978.0,0.03339,0.26316,-0.96417,-0.10385,0.2653,-0.95856,4.184,4.176
1562115650,2024/04/08,978.0,974.0,971.0,988.0,985.0,960.0,0.03244,0.26463,-0.9638,-0.09889,0.26002,-0.96053,4.192,4.119
1562132304,2024/04/08,983.0,976.0,979.0,985.0,988.0,968.0,0.03589,0.26308,-0.96411,-0.09678,0.26161,-0.96031,4.195,4.109
1562148958,2024/04/08,954.0,906.0,942.0,912.0,967.0,901.0,0.0228,0.2404,-0.97041,-0.10564,0.24041,-0.9649,4.222,4.172
1562165613,2024/04/08,911.0,821.0,881.0,823.0,941.0,819.0,0.00291,0.21317,-0.97701,-0.11378,0.21562,-0.96983,4.323,4.251
1562182268,2024/04/08,576.0,370.0,576.0,370.0,nan,nan,-0.10204,0.05919,-0.99302,nan,nan,nan,4.314,nan
1562198921,2024/04/08,548.0,328.0,528.0,355.0,567.0,302.0,-0.11605,0.05626,-0.99165,-0.23664,0.04258,-0.97066,4.223,4.216
1562215576,2024/04/08,520.0,299.0,481.0,318.0,558.0,279.0,-0.13305,0.04263,-0.99019,-0.24047,0.0343,-0.97005,4.221,4.257
1562232231,2024/04/08,514.0,291.0,487.0,314.0,542.0,268.0,-0.13109,0.04076,-0.99053,-0.2457,0.0304,-0.96887,4.218,4.256
1562248886,2024/04/08,524.0,306.0,511.0,333.0,538.0,279.0,-0.12232,0.04738,-0.99136,-0.24684,0.03432,-0.96845,4.203,4.238
1562265538,2024/04/08,526.0,306.0,524.0,331.0,528.0,280.0,-0.11754,0.04683,-0.99196,-0.24972,0.03481,-0.96769,4.277,4.239
1562282193,2024/04/08,518.0,300.0,521.0,317.0,515.0,282.0,-0.11904,0.04221,-0.99199,-0.25399,0.03554,-0.96655,4.254,4.241
1562298848,2024/04/08,516.0,301.0,521.0,317.0,511.0,285.0,-0.11918,0.04233,-0.99197,-0.2549,0.03659,-0.96628,4.254,4.239
1562315502,2024/04/08,516.0,284.0,nan,nan,516.0,284.0,nan,nan,nan,-0.25303,0.03608,-0.96679,nan,4.241
1562332157,2024/04/08,513.0,282.0,nan,nan,513.0,282.0,nan,nan,nan,-0.25359,0.03576,-0.96665,nan,4.235
1562348811,2024/04/08,508.0,286.0,nan,nan,508.0,286.0,nan,nan,nan,-0.25447,0.03703,-0.96637,nan,4.236
1562365465,2024/04/08,513.0,284.0,nan,nan,513.0,284.0,nan,nan,nan,-0.25179,0.03674,-0.96708,nan,4.242
1562382120,2024/04/08,513.0,276.0,nan,nan,513.0,276.0,nan,nan,nan,-0.25212,0.03336,-0.96712,nan,4.24
1562398774,2024/04/08,508.0,274.0,nan,nan,508.0,274.0,nan,nan,nan,-0.25256,0.03302,-0.96702,nan,4.234
1562415427,2024/04/08,512.0,271.0,nan,nan,512.0,271.0,nan,nan,nan,-0.25163,0.03206,-0.96729,nan,4.226
1562432082,2024/04/08,517.0,272.0,nan,nan,517.0,272.0,nan,nan,nan,-0.24999,0.03285,-0.96769,nan,4.213
1562448737,2024/04/08,519.0,298.0,521.0,318.0,517.0,277.0,-0.11741,0.04264,-0.99217,-0.24973,0.03434,-0.96771,4.234,4.201
1562465391,2024/04/08,476.0,302.0,471.0,329.0,482.0,275.0,-0.13259,0.0449,-0.99015,-0.25955,0.03245,-0.96518,4.152,4.185
1562482045,2024/04/08,387.0,293.0,377.0,317.0,396.0,269.0,-0.16303,0.0406,-0.98578,-0.28549,0.03049,-0.9579,4.113,4.159
1562498700,2024/04/08,330.0,295.0,327.0,318.0,334.0,271.0,-0.17817,0.04216,-0.9831,-0.30332,0.03252,-0.95233,4.091,4.137
1562515355,2024/04/08,322.0,294.0,323.0,321.0,320.0,267.0,-0.17961,0.04257,-0.98282,-0.30776,0.03034,-0.95098,4.081,4.123
1562532008,2024/04/08,315.0,290.0,315.0,311.0,316.0,269.0,-0.18224,0.03902,-0.98248,-0.30931,0.03092,-0.95046,4.058,4.105
1562548663,2024/04/08,317.0,295.0,320.0,308.0,315.0,282.0,-0.18038,0.03809,-0.98286,-0.30954,0.03527,-0.95023,4.043,4.081
1562565317,2024/04/08,316.0,301.0,312.0,316.0,320.0,285.0,-0.18279,0.04088,-0.9823,-0.30782,0.03651,-0.95074,4.038,4.054
1562581971,2024/04/08,314.0,303.0,315.0,317.0,313.0,289.0,-0.18179,0.04105,-0.98248,-0.31007,0.03783,-0.94996,4.028,4.036
1562598625,2024/04/08,316.0,298.0,317.0,313.0,314.0,284.0,-0.18099,0.03988,-0.98268,-0.30971,0.03626,-0.95014,4.014,4.023
1562615280,2024/04/08,319.0,297.0,316.0,315.0,322.0,279.0,-0.1815,0.0406,-0.98255,-0.30737,0.03465,-0.95096,4.001,4.008
1562631934,2024/04/08,319.0,298.0,318.0,317.0,320.0,278.0,-0.18082,0.04146,-0.98264,-0.30806,0.03459,-0.95074,3.997,3.999
1562648589,2024/04/08,319.0,297.0,319.0,316.0,318.0,278.0,-0.18064,0.04078,-0.9827,-0.3089,0.03408,-0.95049,3.979,3.961
1562665244,2024/04/08,315.0,303.0,317.0,314.0,312.0,292.0,-0.18128,0.04006,-0.98262,-0.3107,0.03808,-0.94975,3.974,3.94
1562681897,2024/04/08,309.0,297.0,306.0,319.0,311.0,274.0,-0.18449,0.04277,-0.9819,-0.31005,0.03328,-0.95014,3.972,3.971
1562698552,2024/04/08,310.0,296.0,307.0,322.0,313.0,269.0,-0.18523,0.04324,-0.98174,-0.31072,0.03119,-0.94999,3.968,3.962
1562715206,2024/04/08,314.0,299.0,304.0,320.0,323.0,277.0,-0.1864,0.04228,-0.98156,-0.3079,0.03361,-0.95083,3.96,3.949
